name,id,group_id,network_id,code
La Perla - RUS,74077,161,2,4142035
Lacnedovolenky.sk,74078,49560,2,4316753
Lendio,74079,49561,2,4324204
Live Prepared,74080,49562,2,4297297
mbank.cz,74081,49564,2,4386089
Mocavo,74082,49565,2,4165034
Mouth - Indie Foods & Tasty Gifts,74083,49566,2,4337634
Nazuby.cz,74084,49567,2,4322332
Nazuby.eu,74085,49568,2,4322334
nixplay,74086,49569,2,4348962
Nordic Beauty,74087,49570,2,4379940
Olove.com,74088,49571,2,4302912
OnApp Limited,74089,49572,2,4239100
OttoNavi - Premium Automotive Multimedia Navigation Systems,74090,49573,2,4379994
ParrotUncle,74091,49574,2,4359535
Patten.edu,74092,49575,2,4238137
Personalized Planet,74093,49576,2,4363597
PersonalLoans.com,74094,49577,2,4252778
Pierre&Vacances España,74095,9867,2,4237724
Point4me.com,74096,49579,2,4318533
PROGRAMA INTERNACIONAL IBERIA EXPRESS,74097,49580,2,3774518
Rakuten Singapore,74098,49581,2,4265461
Rosewe,74099,49582,2,4335350
Segway-tours.cz,74100,49583,2,4049450
Send2Fax,74101,49584,2,2905279
Sfinance.cz,74102,49585,2,4311490
Simply Hired,74103,49586,2,4244041
Slevolam.cz,74104,49587,2,4322151
Slevozdroj.cz,74105,49588,2,4305432
SmartFax,74106,49589,2,2905272
Stample.cz,74107,49590,2,4371334
Stylein,74108,49593,2,4344856
Supra Footwear,74109,49594,2,4312841
Tarifomat.cz,74110,49595,2,4316775
Tescoma.cz,74111,49596,2,4356323
Ticket Counter,74112,49597,2,4244023
TopSpyApp,74113,49598,2,4347735
Tory Burch UK,74114,49599,2,4014623
 travelmob,74115,49600,2,4264619
Twinspires | Luckity By Churchill Downs Inc.,74116,36930,2,4276912
UKLG_Lead Generation,74117,49602,2,4407316
VCM_Aldaniti,74118,49603,2,4353051
VCM_Avon,74119,49604,2,2838774
VCM_Azure Travel,74120,49605,2,4339870
VCM_Betfair,74121,49606,2,4377572
VCM_Blinkbox,74122,49607,2,4326612
VCM_Caring Everyday,74123,49608,2,2888730
vcm_FreePrizeDraws UK,74124,49609,2,4376950
VCM_Huggies,74125,49610,2,4387651
VCM_Ipsos,74126,49611,2,4313404
VCM_Jaguar,74127,49612,2,4087733
VCM_Lighter Life,74128,49613,2,4406168
VCM_LottoSocial,74129,49614,2,3338199
VCM_Nuffield,74130,49615,2,2807653
VCM_OSN,74131,49616,2,3077543
VCM_Supersavvyme,74132,49617,2,3109175
VCM_Western Union,74133,49618,2,4308159
VCM_Western Union DE,74134,49619,2,4414608
Violet Grey,74135,49620,2,4259724
Virde.cz,74136,49621,2,4337165
Vital Choice Wild Seafood & Organics,74137,49622,2,4311781
Weebly Affiliate Program,74138,49624,2,4226166
X3watch,74139,49625,2,4348960
Zlavaman.sk,74140,49626,2,4348527
ZlavoTravel.sk,74141,49627,2,4360776
NJOY,74142,49628,2,4393293
Snowboards.cz,74143,49629,2,4132083
SportSEN.cz,74144,49630,2,4385227
Sporty.cz,74145,49631,2,4132084
Liberty Mutual,74426,49938,2,3027894
Olympus,74692,45859,2,4389797
Gyft,75344,50846,2,4324411
Virgin America,75459,50964,2,
TradeKing,75565,37577,2,2030193
Abercrombie & Kent,75568,51070,2,4307049
B By Brandie,75569,51071,2,4360201
Beauty Planet Sweden,75570,51072,2,1936923
Bleacher Creatures,75571,51073,2,4305807
Bose Netherlands,75572,51074,2,4233039
Brookhollow Cards,75573,51075,2,3402854
CJM_Bookingsuedtirol,75574,51076,2,4360107
Como.com,75575,51077,2,4313458
Cosmo Body,75576,51078,2,4313881
Dashlane US,75577,51079,2,4395908
DiscountGlasses.com,75578,51080,2,4170809
DreamHost,75579,51081,2,4239099
Entitle Books,75580,51082,2,4314363
FAIRFX UK,75581,51084,2,4327338
Farm Fresh To You,75582,51085,2,4389994
GemRoc.com,75583,51086,2,4172105
Get All Parts,75584,51087,2,4222039
Glasses.com,75585,51088,2,3448167
Hurtigruten Voyages,75586,51089,2,4345252
LTD Commodities,75587,51090,2,4346056
Magazine Discount Center,75588,51091,2,4276860
MyDivorcePapers,75589,51092,2,4350708
netTALK,75590,51093,2,4323559
North American Bancard,75591,51094,2,3842680
PartyLite,75592,51095,2,4387748
PayAnywhere,75593,51096,2,3842669
PF Flyers,75594,51097,2,3961443
Pottery Barn Australia,75595,51098,2,4274997
Rosetta Stone FRANCE,75596,51099,2,4316864
Shop World Kitchen Outlets,75597,51100,2,4126179
Sizzle by Ocado,75598,51101,2,4345810
Skis.com US,75599,25491,2,1850236
Specspeople,75600,51104,2,4269126
The Golf Warehouse,75601,2368,2,4338832
TopBulb,75602,51106,2,4342855
Web Hosting UK,75603,51107,2,4332652
west elm Australia,75604,2055,2,4274956
Williams-Sonoma Australia,75605,51109,2,4274960
Invitations by Dawn,75783,3540,2,3161041
Ctrip English speaking,75892,51381,2,4368684
DifferentFashion.cz,75893,51382,2,4400192
EssentialHardware.com,75894,51383,2,4343965
JamPlay,75895,51384,2,4403090
Muut,75896,51385,2,4402899
OMGzlavy.sk,75897,51386,2,4397422
Solutionreach,75898,51387,2,4337465
The Franklin Mint,75899,51388,2,4319658
Toppik,75900,51389,2,4370214
VCM_Sony Music,75901,51390,2,4394934
Eyefi.com,76264,51782,2,4385510
RequestLegalHelp.com by 4LegalLeads,76265,51784,2,4381280
Radio Flyer,76266,51785,2,4377989
Mela Artisans,76267,51786,2,4348797
SmartBrief,76269,51789,2,4273010
Kole Imports,76270,51790,2,4396156
Resorthoppa Spain,76271,51791,2,4248074
Resorthoppa Italy,76272,51792,2,4248067
Maybourne Hotels,76416,51930,2,4251020
Booking.com Belgium,76501,22698,2,4347411
JaimieJacobs - DACH,76502,52011,2,4263024
Booking.com Netherlands,76503,22698,2,4347407
Llewellyn Worldwide,76504,52013,2,4110529
Mehair.com,76505,52014,2,4142347
SiliconBeachDigital.com,76506,52015,2,4257429
Zazzle.com,76507,3397,2,4201498
Quizzle,76508,52017,2,4285171
TOUS US,76509,52018,2,4264731
Springer Shop DE,76510,49310,2,3844200
VCM_Morrisons,76511,52020,2,4427996
VCM_OfferX UK,76512,52021,2,3834763
StyleBell,76513,52022,2,2261810
BrandsMart USA,76514,52023,2,3743636
EquityFeed,76515,52024,2,3807896
"Ruze, Inc",76516,52025,2,3745691
MorphCase,76517,52026,2,4214242
Apparel Group,76518,52027,2,3746510
Cell2Get.com,76519,52028,2,3781174
Perfumes Guru Global,76520,52029,2,4214729
Hotelopia USA,76521,255,2,3752184
IVLProducts,76522,52031,2,3752192
Berkshire Blanket,76523,52032,2,3767636
Prestigia.com US,76524,52033,2,3752305
Bay Alarm Medical,76525,51681,2,4221493
Famous Smoke Shop,76526,42461,2,3766361
Debt.com,76527,52036,2,3766500
Co-op Electrical Shop,76528,21700,2,2374506
Crazyinlove,76529,52038,2,4253610
WisconsinMade,76530,52039,2,4288267
Maggy London International,76531,52040,2,3780376
ComboInk,76532,32968,2,3776933
BLUEBAY HOTELS US,76533,52042,2,3781847
TeamSnap,76534,31292,2,3786200
Aluminyze,76535,13688,2,3783088
BLUEBAY UK,76536,52043,2,3785010
Emirates UK,76537,3707,2,2011339
Red Star Traders,76538,52045,2,3773962
ModernGreetings.com,76539,52046,2,3761651
FastExpert,76540,52047,2,4293048
MaximusCards,76541,52048,2,4246720
Back Stage,76542,52049,2,3563598
Booking.com UK,76543,22698,2,4297311
LiveWatch Security,76544,52051,2,4243294
Kidoodle.tv,76545,52052,2,4244024
Kay Jewelers,76546,52053,2,3588171
The Fruit Company,76547,2908,2,2176643
Booking.com France,76548,22698,2,4297313
BackJoy,76549,52056,2,3593457
Prestigia Europe,76550,52057,2,3595753
echterfanshop.de,76551,52058,2,3601924
Jabong - IN,76552,52059,2,3625330
Smittybilt Depot,76553,37163,2,3627681
Apparel Zoo,76554,52061,2,3634303
hochzeits-zeit.de,76555,52062,2,3601930
geschenke-lifestyle.de,76558,2094,2,3601934
Extended Stay America,76559,52066,2,4049128
Cascio Interstate Music,76560,3751,2,3663146
DesignCrowd (US),76561,40579,2,4191266
Jennifer Fisher Jewelry,76562,52068,2,4270845
Three Dots,76563,52069,2,3376967
LA Furniture,76564,52070,2,4366427
TOUS EUROPE,76565,52071,2,4264729
Homelidays,76566,52072,2,3363005
AskNow.com Psychic,76567,52073,2,3344584
Nest Learning & Nest Entertainment,76568,52074,2,3650496
Leading Edge Products,76569,52075,2,4060624
Darcekovy-raj.sk,76570,52076,2,4067781
Simplicity Creative Group,76571,52077,2,3422717
Ticket Monster,76572,46099,2,4366234
Worth Ave. Group,76573,52079,2,3436498
VCM_My Credit Tracker,76574,52080,2,4300583
Automotix,76575,26108,2,4251770
Foto.com US,76576,10,2,4371367
L.A. Minerals,76577,11572,2,4371120
Bags & Bows by Deluxe,76578,52084,2,3471990
VitaStrong,76579,46284,2,4269736
itravel2000.com,76580,52086,2,3178562
Learning Care Group,76581,52087,2,4358524
Student Loan Relief,76582,52088,2,4389620
iPoll,76583,52089,2,3187929
SkyLux Travel,76584,52090,2,4286272
Shop Harper,76585,52091,2,4160230
Pour La Victoire,76586,52092,2,4296963
Reeds Jewelers,76587,52093,2,3987655
Strong Supplement Shop,76588,43568,2,4163362
Mytheresa - DE,76590,97,2,4189902
Bronson Vitamins,76591,46583,2,4306587
Insure My Rental Car,76592,52097,2,4165993
Mytheresa - International,76593,97,2,4189905
NKD.com Schön. Günstig. (2013),76594,52098,2,3911636
Best Vet Care,76595,52099,2,4247934
Check City Loans,76596,52100,2,3904858
Gentech Pharmaceutical,76597,52101,2,3900598
Gaffos.com,76598,13517,2,3863211
Lavasoft,76599,52104,2,4249230
argusID - DE,76600,52105,2,4310774
Belkin DE,76601,42855,2,4260293
Shirts.com,76602,52106,2,3875058
Ricky's NYC,76603,52107,2,4192592
Garcinia Total,76604,52108,2,4166871
Jacob Time,76605,52109,2,3874296
Solemates,76606,52110,2,4087952
United Domains,76607,52111,2,3926084
eFax International (Europe),76608,1224,2,2962979
Air France - PL,76609,36837,2,3936540
La Perla - NL,76610,161,2,3937462
HelloFresh - US,76611,35543,2,3943014
Monnier Frères DE,76612,52112,2,4363555
Belkin UK,76613,42855,2,4260286
ShopHomemadeGourmet.com,76614,52113,2,3943240
"Phanfare, Inc.",76615,52114,2,2753491
Forestry Suppliers,76616,43250,2,4270263
Jive: Hosted VoIP Business Phone Service,76617,52115,2,3960355
ASMC - The Adventure Company (Germany),76618,35495,2,3965017
Power Swabs,76619,52116,2,3799556
Mega Motor Madness,76620,26163,2,3790866
Mary Maxim,76621,41421,2,4337393
1ShoppingCart,76622,52117,2,3793521
Tibi.com,76623,52118,2,3793612
My Single Friend,76624,12307,2,3800966
JR Watkins Naturals,76625,52120,2,3786481
National Addiction Helpline,76626,52121,2,3812589
Eyeglasses.com,76627,14481,2,3818834
Monnier Frères UK,76628,52122,2,4363563
Total Defense Internet Security,76629,52123,2,3823262
CJM_TUCELULAR_DIGITARAN_ES,76632,52126,2,3824001
CJM_LEGALITAS_AFILIACION_ES,76633,52127,2,3834776
eSmartTax & LibertyTax,76634,52128,2,3835168
Black Label Boutique,76635,52129,2,2709377
Monnier Frères FR,76636,52130,2,4363549
iBOOD.com,76637,12757,2,2406448
Abritel FR,76638,52132,2,2446763
Angara.com,76639,3410,2,3842207
Springer Shop INTL,76640,52133,2,3846539
Urlaubsbox.DE,76641,52134,2,3846457
ZALORA PH,76642,52135,2,3852851
My Social Book,76643,52136,2,4281973
ZALORA HK,76644,52137,2,3853787
Uplay Shop,76645,52138,2,4099874
Xbeauty,76646,52139,2,3856175
CitiCliq,76647,52140,2,4098041
ZALORA TH,76648,52141,2,3852827
Chopra Online,76649,52142,2,4281631
CiCi Hot,76650,52143,2,4321590
GR8 Experience,76651,52144,2,3853886
Schuler Shoes,76652,52145,2,4322625
Hotelopia FR,76653,8589,2,3669753
Dulles Glass and Mirror,76654,52147,2,4322535
Vtechkids.com Electronic Learning Products,76655,52148,2,3695135
Monnier Frères ROW,76656,52149,2,4363566
NYVS: The world's premier online film and video school,76657,52150,2,4327604
Dukan Diet US & Canada,76658,52151,2,3705521
PoolSupplyWorld,76659,52152,2,3704152
TechAssist365,76660,52153,2,4343571
Yowza!! Merchant,76661,52154,2,4342745
B&B Ireland,76662,52155,2,3726565
Kabbage Working Capital,76663,52156,2,3738826
Mobilostore,76664,52157,2,3739663
Booking.com Spain,76665,22698,2,4347393
Geekorize,76666,52159,2,3743365
Hotels.com China,76667,52160,2,4105928
VCM_Western Union EU,76668,52161,2,4433011
Response Wise,76669,52162,2,4243301
JOYOU UK,76670,52163,2,4339759
Orion Telescopes UK,76671,52164,2,4285233
Orion Telescopes DE,76672,52165,2,4285216
ViaWest,76673,52166,2,4297102
PandaHall,76674,47596,2,4295086
silverrushstyle.com,76843,44815,2,3874186
tedteresa.com,76844,36351,2,3804984
Next Issue CA,76845,51809,2,4212439
Heart Internet,76846,52314,2,2638712
Billabong.com,76886,52349,2,4393463
Casadei DACH,76887,41244,2,4427072
Casadei EasternEurope,76888,41244,2,4427084
Dresslink,76889,52352,2,4415206
Enjoy The City,76890,37598,2,4429606
Green Tomato Cars,76891,52354,2,4400361
Kamisa.cz,76892,52355,2,4411729
Lebara DE Free SIM,76893,52356,2,4416098
LogMeIn,76894,52357,2,4412481
UKLG_Satsuma Loans,76895,52358,2,4442170
VCM_Western Union FR,76896,52359,2,4442263
Tipsy Elves,76897,52360,2,4403091
Tommie Copper,76898,52361,2,4402164
11 Main,76899,52362,2,4192413
Graze,76900,52363,2,4211819
Furniture.com,76901,52364,2,4350721
Inline Skates,76902,45835,2,
Diamond Delight,76903,36176,2,4295445
Cndirect,77191,42945,2,4415197
DreamTime,77192,52617,2,4403712
First Class Vacations,77193,52618,2,4337771
Fridge Filters,77194,52619,2,4350429
Headway Capital,77195,52620,2,4300752
Photobucket,77196,52621,2,4354988
Plan International – Because I am a Girl,77197,52622,2,4287334
Xtremelashes,77198,52623,2,4163585
Quarterly Co.,77199,52624,2,4329977
Jack Erwin,77217,52641,2,4415723
JR Cigars,77218,52642,2,4260289
Ace Cash Express,77219,52643,2,3303448
HyperSlevy,77221,52644,2,3716953
Zoot.cz,77222,52645,2,3600617
Monoeuvre.fr,77223,52646,2,3857119
izilady,77230,51154,2,4405687
FX Shop,77231,4000,2,2328296
ctrip germany,77232,51349,2,4368748
Skullcandy,77233,1544,2,4281529
textbookx.com,77234,10829,2,3745578
bing ads,77237,6314,2,3065612
woolrich scandics,77239,40193,2,4424329
Workshare,77240,43755,2,4359264
woolrich NL,77241,40193,2,4424322
Sosie,77244,52658,2,4161346
Air Europa,77251,52665,2,4290841
ticketbureau.com,77254,52666,2,4407930
Optionshouse,77274,35337,2,2667918
VistaVapors,77399,52780,2,4421353
Slingbox,77400,52781,2,4377095
FRHI Hotels & Resorts,77401,52782,2,3422594
LiveCareer,77484,52857,2,4366447
Agent Ace,77487,52860,2,4418555
Jabra,77490,52862,2,4412704
mSpy,77491,51787,2,4333908
American Express(R) Gift Card,77493,52864,2,4098455
Marcelle Cosmetics,77499,52868,2,4437056
Stuart Weitzman Scandics,78193,51321,2,4424358
Lululemon,78194,52718,2,4327028
KvetinyExpres.cz,78215,53477,2,4409645
The Economist,78461,46612,2,4219868
Hotelwatchdog,78465,53680,2,4432594
Easytobook,78536,52234,2,4262307
Costco,78537,20205,2,
eLuxurySupply,79155,45657,2,4419486
Sitey,79156,54151,2,4411222
American Eagle,79157,516,2,4445720
Dell Canada,79251,4,2,4380018
Stuart Weitzman PL,79252,51321,2,4424364
Stuart Weitzman ES,79253,51321,2,4424370
Geox Eastern,79254,57969,2,4424349
irulu.com,79255,52640,2,4424996
Morato ES,79256,58612,2,4427065
Morato EasternEurope,79257,58612,2,4427069
Morato IT,79258,58612,2,4427063
Casadei FR,79259,41244,2,4427082
kevinjewelers.com,79260,54231,2,4429042
e-file.com,79261,45988,2,4355234
NBA Kitbag,79262,54232,2,4356401
Crayola,79263,54233,2,4364575
Ctrip Hong Kong,79264,54234,2,4368706
Ctrip Russia,79265,54235,2,4368792
Ctrip FR,79266,54236,2,4368802
Netatmo US,79267,54237,2,4376231
Netatmo EU,79268,54238,2,4376243
BlueBay Hotels EU,79270,54240,2,4385284
SpaceCraft,79272,54242,2,4387979
cocoweb.com,79273,54243,2,4397638
CMMobile,79276,54246,2,4401385
Versailles Express,79277,54247,2,4401950
Monnier Freres US,79278,54248,2,4406012
rawlingsgear.com,79279,9890,2,4406392
otehotnenie.sk,79280,54249,2,4411734
The Equestrian Corner,79281,6473,2,4414399
Trivago ES,79282,54250,2,4414820
Geox ES,79283,57969,2,4424339
Geox FR,79284,57969,2,4424335
Stuart Weitzman FR,79285,51321,2,4424355
Feel Foxy,79286,52832,2,4273947
Rally House,79287,54254,2,4292981
E-Z Rent-A-Car,79288,54255,2,4301672
DS Laboratories,79289,54256,2,4327029
Paint Nite,79290,54257,2,4340040
MuchoViaje,79291,14927,2,4082392
P&G Shop,79292,54258,2,4019532
CompareNow,79293,54259,2,4440863
SnapMade,79294,52779,2,4441452
boxed.com,79295,54260,2,4445029
Achieve Lending,79297,54262,2,4454265
swap.com,79298,54263,2,4457471
BookBurst,79299,54264,2,4351149
e-Telequote Medicare,79300,54265,2,4397848
IQAir,79301,54266,2,4402125
dedicatedsolutions.com,79303,54268,2,4410448
Pottery Barn Kids AU,79304,54269,2,4274963
Nocibe,79305,53257,2,4342438
secretescapes.com,79306,2967,2,3507974
FreedomPop,79308,51844,2,4428260
Vans FR,79309,54270,2,4453406
The North Face FR,79310,54271,2,4453409
Dollars Direct AU,79311,13040,2,4342764
Dockers ES,79340,2699,2,4453398
Free & Easy Traveler,79341,54291,2,3986958
Kidsroom.de US,79342,40445,2,4450361
Rentbooks,79373,54314,2,4022901
Adore Me,79465,33580,2,4451250
US Cellular,82651,55099,2,4265678
Pierre & Vacances FR,83880,9867,2,2249155
The Dublin Pass,83891,56227,2,4470547
3solarquotes.com,83892,56228,2,4447143
donna-morgan.com,83893,56229,2,4446482
Melijoe US,83947,57090,2,4447469
MakersKit,83948,56284,2,4445982
EPPS,83950,56286,2,4422850
corbisimages.com,83951,36926,2,4406024
uk.foto.com,83952,2202,2,4371383
beate-uhse.cz,83953,3609,2,4371373
apt2b.com,83954,7952,2,4460821
signsfx.com,83955,53237,2,4429739
smartlivingcompany.com,83956,52671,2,4281636
beautylabs.de,84697,50720,2,4100769
socialcentiv.com,84699,57033,2,4377956
Melijoe UK,84705,57090,2,4447475
Amberen,85271,57562,2,4434136
onlocationtours.com,85282,57572,2,4333700
1800freshstart.com,85339,57622,2,630927
599fashion.com,85340,44993,2,3783927
Rockin' Wellness,85666,57852,2,4431863
Melijoe DE,85667,57090,2,4447483
primegaming.com,85735,57908,2,3623117
greensmartliving.com,85741,51977,2,4395433
skyauction.com,85742,57914,2,4163454
betcompara.com,85743,57915,2,4445474
OneMain Financial,85839,57952,2,1343419
Apollostore.cz,85840,57953,2,4039712
sabonnyc.com,85853,57964,2,4432712
websitebuilder.com,85854,57965,2,4411128
colorescience.com,85855,57966,2,4410030
Morato NL,85856,58612,2,4427059
targetoptical.com,85857,57968,2,4421352
geox.com,85858,57969,2,4438870
thetiebar.com,85859,57970,2,4467050
intimissimi nl,85860,57971,2,4345050
sunglass hut uk,85861,57972,2,4445684
hundredrooms ES,85862,57973,2,4489286
myled.com,85863,44132,2,4430338
nutrend.com,85864,57974,2,4414188
fun.com,85865,52472,2,4449509
Escorted Tours,85866,57975,2,4267181
survey4profit.com,85897,58003,2,1763482
trytheworld.com,85898,58004,2,4460845
healthtap.com,86087,58159,2,4467051
shaklee,86155,58210,2,4359338
blinq.com,86156,58211,2,4452075
dr. laura,86157,58212,2,4490284
Dropbox,86287,34678,2,3851183
Citi Financial CA,86288,58331,2,3344421
Direktversicherung,86295,58338,2,2519226
smartphoto.fr,86301,53549,2,1825555
Iberia EU,86302,58345,2,4455265
Experian,86319,58361,2,2591819
Weight Watchers CA,86339,2199,2,1404247
crazyinlove uk,86357,58400,2,4465907
crazyinlove eu,86358,58401,2,4465164
crazyinlove es,86359,58402,2,4465151
Boda Skins,86360,58403,2,4401888
Bose US,86361,1115,2,3401906
Intersport,86362,50290,2,2335494
Brussels Airlines UK,86363,58405,2,2175653
Merchant Advance Express,86365,58407,2,4323575
crazyinlove de,86376,58417,2,4465160
blue&cream,86377,58418,2,4484982
lkqonline.com,86393,58433,2,4263455
butlers.cz,86394,58434,2,4432968
getdubs.com,86408,58450,2,4470879
Vans DE,86409,58451,2,4489999
The North Face DE,86411,58453,2,4490001
bookio.cz,86412,58454,2,4442114
topcashback.com,86413,58455,2,4434085
Deevotion,86453,58495,2,4503047
Bevel,86454,58496,2,4440953
acls certification institute,86455,58497,2,4420138
valutomat.cz,86520,58553,2,4482677
Rocket Languages,86521,31,2,4437213
kozzi images,86522,58554,2,4466935
a small orange,86660,58672,2,4419517
BestCanvas.ca,86680,58688,2,3857143
zando.co.za,86718,38348,2,3981924
EasyJet Holidays ES,86767,48190,2,4307228
Iberia UK,86768,58767,2,4455279
Iberia US & Latin America,86769,58768,2,4455282
Astratex CZ,86837,58831,2,2983194
zlavoking.sk,86838,58832,2,4285556
bata.sk,86839,58833,2,4051258
geekshop.cz,86840,58834,2,4120215
berslevu.cz,86841,58835,2,3863641
middagsfred,86842,58836,2,3321548
startmeeting.com,86843,58837,2,4138403
Babbel,86844,3131,2,4479827
slevoteka.cz,86845,58838,2,3707193
DB Autozug UK,86846,58839,2,2195669
Inflammable,86847,58840,2,2359948
modino.cz,86848,58841,2,4429232
zlavoteka.sk,86849,58842,2,3898137
Fixed Cash Flows,86850,58843,2,4469932
cunami.cz,86851,58844,2,4147907
Burkes Outlet,86852,58845,2,4483507
bata.cz,86853,58846,2,3949914
sasa.com,86862,46015,2,4253214
davinci vaporizer,86889,1806,2,4390004
sage 50 us,86931,58900,2,4265230
triola.cz,86932,58901,2,4482699
magix online,86933,58902,2,4262971
waterfilters.net,86934,2943,2,4350430
RVT.com,86957,58922,2,2678016
the berlin pass,86964,35654,2,4397548
ribbon bazaar,86965,58928,2,4387838
NothingButSavings.com & bargainstation.com,86981,58943,2,2470763
outdoor cooking,86983,58945,2,3723446
sunshine shoppe,86984,58946,2,4453622
browgalshop.com,86985,58947,2,4507991
startjoin,86986,58948,2,4440784
footshop.pl,86987,58949,2,4496922
zumba.com,86988,54895,2,3892548
stayzilla.com,86989,58954,2,4472143
Next Issue,87007,51809,2,4483709
fragrance fan,87027,58983,2,4423027
footwear unlimited,87028,58984,2,4406806
today.yougov.com,87029,58985,2,2888663
razerzone.com,87030,58986,2,4439148
perfumed jewelry.com,87031,58987,2,4469972
homejoy.com,87043,59000,2,3973067
scottrade.com,87066,41181,2,4406388
christopherandbanks.com,87067,1366,2,4469147
CJ2 Default,87082,46357,2,CJ2 Default
vividseats.com,87140,37523,2,2724900
trivago it,87141,49135,2,4471151
lebara FR,87142,59074,2,4441514
beddinginn.com,87143,51740,2,4479075
prana - organic & vegan foods,87202,59126,2,4430339
American Well,87209,59133,2,4469374
dyn,87224,59145,2,4355235
central park sightseeing,87225,52994,2,4386372
topwedding international,87226,53441,2,4480534
Burts Bees Baby,87245,59157,2,4515547
techrabbit.com,87252,59164,2,4424999
ethel m chocolates,87253,44490,2,4406138
tory burch DE,87254,59167,2,4358622
breville usa,87255,59168,2,4190032
Vans IT,87256,59169,2,4494558
outletbicocca.com,87257,59170,2,4467319
Dockers FR,87258,2699,2,4509725
Levis FR,87259,4178,2,4509823
Alibaba,87294,4387,2,4364952
homax products,87295,59186,2,4438335
walktrendy.com,87296,59187,2,4473623
Lenovo ES,87314,112,2,4470685
Melijoe,87315,57090,2,4443250
opad,87316,18741,2,4481129
cashadvance.com,87347,59219,2,3800597
nyvitamins,87402,59266,2,4412710
internet academi EU,87403,59267,2,4509301
tribetats,87404,59268,2,4507865
perfectlens CA,87405,55445,2,4470662
Dockers DE,87406,2699,2,4509167
dockers NL,87407,2699,2,4509166
Levis DE,87408,4178,2,4509819
posters.cz,87409,59269,2,4507590
USAA,87411,59271,2,3364990
botarin.cz,87421,62619,2,4248215
Vans ES,87422,62620,2,4494566
levis NL,87423,4178,2,4509821
russell stover candies,87424,62621,2,4441453
Bose CA,87425,1115,2,3401987
plantsexpress.com,87426,62623,2,4465714
Rapala,87432,62626,2,4491880
swarovski.com,87442,134,2,1345547
Lear Capital,87443,62633,2,4494278
my-store.cz,87444,62634,2,4174463
Levis ES,87445,4178,2,4509816
stoklasa.cz,87446,62635,2,4344860
idrive.com,87447,52747,2,4487634
mermaidswimtails.com,87448,52741,2,4451007
build-a-bear UK,87479,16417,2,4450175
Condor US,87504,62679,2,2038918
Parking Panda,87506,62681,2,4447712
iderma.com,92186,62683,2,4489458
Lenovo IT,92187,62684,2,4470681
lebara free sim ES,92188,62685,2,4441517
ericdress.com,92189,53444,2,4502591
hide.me,92190,59077,2,4447390
streetstrider.com,92195,62690,2,4513863
Shopbop Europe,92200,24573,2,4262295
East Dane Europe,92201,46355,2,4262308
MacMillan Lead Gen,92203,57706,2,4436834
Travelzoo,92204,59196,2,4313145
ladbrokes.com,92205,45998,2,4122110
viviscal hair growth and hair care program,92216,36021,2,4480599
Dockers UK,92217,2699,2,4497712
1-800-dentist,92218,35298,2,4305697
o'reilly,92324,62715,2,3812999
Lenovo DK,92325,112,2,4470656
tour america,92326,62716,2,4505111
Readers.com + SunglassWarehouse.com,92393,43494,2,4494021
glamourshots.com,92480,53665,2,4332950
leguide.com,92481,62796,2,4442784
Miss Hosting,92483,62798,2,4496066
Lenovo NL,92840,112,2,4470678
ResortHoppa NL,92852,63094,2,4248065
steinmart.com,92853,41225,2,4503851
quickheal.com,93140,63352,2,3555881
digicel,93141,63353,2,4469223
lycamobile usa,93142,63354,2,4377777
safe auto insurance,93143,63355,2,4434088
banggood.com,93144,26066,2,4498040
xero.com,93145,63356,2,4428832
One.com US,93146,260,2,4511342
fuse lenses,93147,63357,2,4491879
heaven gifts,93148,62869,2,4528697
priceline UK,93232,1180,2,4441431
Levi's Italy,93241,4178,2,4511550
The North Face ES,93276,63463,2,4494561
shirtinator.sk,93288,63470,2,4513716
Levi's UK,93297,4178,2,4497716
Orion Telescopes FR,93305,7244,2,4285224
Caterer.com,93306,63481,2,1520433
dawgs,93307,59119,2,4520537
coursehero.com,93308,52767,2,4436446
l'exception UK,93309,63482,2,4516842
misfit,93310,63483,2,4371513
lolly wolly doodle,93311,45831,2,4532887
blowout picks,93312,63484,2,4521805
star trek,93313,30362,2,4338270
Lenovo SE,93367,112,2,4470668
trivago IE,93368,63530,2,4471164
Trivago NZ,93369,49476,2,4471183
trivago au,93370,49388,2,4471182
apress,93564,63704,2,4509453
mt. baker vapor,93587,38173,2,4333006
The North Face IT,93601,63746,2,4494512
Good Housekeeping TV,93776,63813,2,4433299
kinguin,93778,63815,2,4518745
l'exception US,93779,63816,2,4516843
Your Mechanic,93780,37182,2,4525134
upack,93781,63817,2,4377991
auto europe,94053,1984,2,3795100
mintgallery,94180,64147,2,4532901
run green,94229,6369,2,4488279
Holiday Autos,94230,7870,2,4532902
AdopteUnMec.com,94237,64196,2,4517371
f-secure safe - us,94241,17,2,4527352
rad.co,94242,64198,2,4505214
monster moto,94318,64266,2,4433290
manchester city shop,94319,64267,2,4510256
roomer,94320,64268,2,4479956
albee baby,94321,16743,2,4488778
trivago hong kong,94322,64269,2,4536806
wideo,94371,64310,2,4552974
outfittery SE,94416,64343,2,4524277
mindware.com,94417,1210,2,4496538
totaljobs.com,94426,64345,2,
Canvas World,94470,64375,2,3783238
Las Vegas Pass,94476,64381,2,4564505
sunwise capital,94477,64382,2,4549156
vertical spice,94478,64383,2,4513915
shopper's voice,94479,64384,2,4524712
